model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,726e6d54-da22-468e-bc4b-b4c1b2e99d06,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,265.5191345214844,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,37318eb4-8bc9-4813-90ce-4bd0139f619c,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,548.5281372070312,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,47dcef11-963f-4e62-b36b-a265ed1ae3a2,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,1085.915283203125,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,54488d4b-1581-48f0-b34c-d0a2ed1569d8,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,299.7879943847656,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,15753be8-7edf-465b-8779-5126e94c0c59,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,375.2505798339844,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,3037ea43-66a4-4469-8d9d-b4435a9c0060,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,120.08207702636719,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,e6a55c0f-0e4f-4e34-8cbb-d6a10e7b9a75,PASSED,passed,passed,efficiency.regression,0.25,4.178430557250977,14.253738721211752,0.13482666015625,0.009459038277136877,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,d77b8a78-ea89-4b3a-aaab-71ed867bb729,PASSED,passed,passed,efficiency.regression,0.5,63.792274475097656,14.269269307454428,0.13380266229311624,0.009376980657532072,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,aeb56894-994e-4c53-8970-c20526ca11b0,PASSED,passed,passed,efficiency.regression,0.25,9.035409927368164,14.237525463104248,0.13243732849756876,0.009301990633187818,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,a488f414-64fa-4cfb-8df0-e1cb8b862e56,PASSED,passed,passed,efficiency.regression,0.25,5.219298362731934,14.219264030456543,0.1319253295660019,0.009277929524582161,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,031b3a5f-3ead-490f-99d2-d3194cffbe5c,PASSED,passed,passed,efficiency.regression,0.5,56.974708557128906,14.123007933298746,0.13038933525482813,0.009232405438745142,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,ddf4b30d-446d-409f-9212-adda60459fd5,PASSED,passed,passed,efficiency.regression,0.25,18.79759979248047,14.077610810597738,0.130048006772995,0.009237931671977593,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,0e8afad1-24f6-447b-a83e-4e3df359881e,PASSED,passed,passed,efficiency.regression,0.25,14.007121086120605,14.077098528544107,0.1295360028743744,0.009201896442772953,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,bad18a2e-b1c5-4696-8102-b3adb2da1009,PASSED,passed,passed,efficiency.regression,0.5,58.70768737792969,14.067370573679606,0.1293653349081675,0.009196127608254894,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,3c81f95d-7cf0-40cc-bc07-ebedef77a5b0,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,1525.001220703125,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,d7f7ee5e-aaee-4f1a-81d6-1d3156d78045,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,4843139.5,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,72d961cd-8e78-4633-9699-e5a858a45606,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,7507324.5,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,b59efd2c-08e8-40ec-b18f-33b0847fda3e,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,26.747495651245117,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,7a1f5b6f-0f9d-4760-a955-62d2020170d6,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,127.23654174804688,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,f914c1e6-70a8-4d8d-a590-082aa18a6c18,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,16.193042755126953,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,3bd02f0b-560e-4610-b11d-231760778f7f,PASSED,passed,passed,efficiency.regression,0.25,0.18536564707756042,13.788842678070068,0.09881599992513657,0.007166373729268422,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,d40607bc-2fc3-4bd8-9731-3608ac282d3f,PASSED,passed,passed,efficiency.regression,0.25,29.349756240844727,13.797546863555908,0.09864533444245656,0.007149483558052844,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,4ae3808d-c601-46a2-9134-afa4649b3f58,PASSED,passed,passed,efficiency.regression,0.25,0.14596258103847504,13.613909562428793,0.09949866558114688,0.007308603390148847,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,23c4524d-e615-4884-9bcf-093159f3e491,PASSED,passed,passed,efficiency.regression,0.25,0.23281563818454742,13.725866635640463,0.0986453319589297,0.007186819934763763,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,8297b7c7-d89f-4f29-8f4b-31f9fffb0fb6,PASSED,passed,passed,efficiency.regression,0.25,0.22434578835964203,13.683029174804688,0.09949866309762001,0.007271683910521244,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,8b8d0abd-7dc1-4237-ae34-188a778d787c,PASSED,passed,passed,efficiency.regression,0.25,2.462789535522461,13.740714391072592,0.09847466771801312,0.007166633765562625,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,da23e451-d36b-4c57-82b8-40d161bdc939,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,72.36701965332031,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,f1aa41cb-1eb1-4afa-86b2-a6cdd98b7638,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,3639.45947265625,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,c1e3dcee-7b0f-4e63-b99e-1666ced4cbb2,PASSED,passed,passed,efficiency.regression,0.25,67.6548843383789,14.016511917114258,0.1293653349081675,0.009229495588714304,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,f26dcf61-735a-4465-b3db-46195e4ba5df,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.5,2186.134521484375,,,,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,86b21a3d-66e2-4837-9e15-948f282ed2df,PASSED,passed,passed,efficiency.regression,0.5,364.27215576171875,235.93164571126303,3.8662827014923096,0.016387300185342363,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,917fc869-5332-4d61-8d62-ce03ed0d83b8,PASSED,passed,passed,efficiency.regression,0.5,392.6329345703125,75.43876266479492,1.2422827084859211,0.016467432187427147,
gpt-5,gemm_n4096_k14336,gpt-5_gemm_n4096_k14336_cuda_optimized_r10_c0_high,501f81c6-97cd-477c-b091-5068a52c385d,579107c5-83d2-4ed8-b61a-68db5242cbe3,PASSED,passed,passed,efficiency.regression,0.25,4.053192138671875,13.79259729385376,0.09830400347709656,0.007127301796950359,
