model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,73dd121d-72c7-4dda-9b6e-37d55c6ed867,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06826666742563248,0.047274667769670486,0.6925000084583006,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,27fa4c34-6e08-459a-a8c4-f37b7cdb037b,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06826666742563248,0.04710400104522705,0.6900000076397554,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,faac134d-36e3-4f99-809c-9e544ea5216f,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06758400052785873,0.047274667769670486,0.6994949603520946,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,1948bb55-6253-4b9c-aa17-4fb13ffef7d0,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06826666742563248,0.046933334320783615,0.6875000068212102,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,3a7e6db4-4127-45c1-9e54-c8c7cc25d632,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.0721920020878315,0.04983466615279516,0.6903073015230196,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,dcb04a7e-2faa-4858-a495-71c658b299ad,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07168000191450119,0.049493333945671715,0.6904761805769286,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,ef996a93-b3b6-4702-aae2-f28fdbcfdd48,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.0703146681189537,0.05034666508436203,0.7160193801837885,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,67d4c8f3-2ff5-4838-8f07-d5d16f602eb3,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.043349333107471466,0.7055555697032513,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,54d34708-309d-462b-829a-74c90243093c,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06280533224344254,0.04403200000524521,0.7010869687715499,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,59ca23f5-a523-4cc4-9c1f-db510753d3f4,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06178133189678192,0.043007999658584595,0.6961326073455014,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,54062a8b-a9ca-47d8-b5ef-7f6f0325ef39,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06280533224344254,0.044544000178575516,0.7092391455858643,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,5230e6ed-48b8-4765-bc9f-a7cdaabed615,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06280533224344254,0.04403200000524521,0.7010869687715499,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,73212638-6584-476b-848d-2cb8ce0b829c,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.044544000178575516,0.7250000212215436,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,404d21b1-2237-4e3c-b3ff-9b68878e5d70,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.043349333107471466,0.7055555697032513,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,4cdab8cd-cb6b-4e73-8fe0-75b55fd784b5,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.060416001826524734,0.04403200000524521,0.7288135373750207,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,f439da26-2483-406c-977b-be185901207f,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.04249599948525429,0.6916666757616139,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,6c2f4ba8-94d3-4e8f-997f-b7454242695a,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.04317866638302803,0.7027777909149238,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,e39649a6-6f42-4a1b-9731-b45a9a87f7a5,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06075733403364817,0.04283733293414116,0.7050561650782325,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,094ef833-829f-4efa-925d-d5bae9d6a116,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06126933234433333,0.04266666620969772,0.6963788338660405,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,4c6bdefd-dd94-48b6-be3e-7eb25658eefd,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06280533224344254,0.04403200000524521,0.7010869687715499,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,da2a2234-f5e9-4332-b62d-39865128153c,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.2699946661790212,0.24712533255418143,0.9152970910555835,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,897b6544-56c2-4d96-98fd-453ae3418e4b,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.07133866846561432,0.049493333945671715,0.6937798953947089,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,8a8311fa-8bb6-487d-8a36-7378e9680df8,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.3906559944152832,0.3696640133857727,0.9462647922222969,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,b626104c-94cc-436b-9d2c-1d31432c1a87,PASSED,passed,passed,efficiency.regression,0.0,0.0,1.351680040359497,1.3315413395563762,0.9851009852910422,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,547e0ce5-e484-4e0c-8b38-f153fb7ce6d4,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.39765332142512005,0.37614933649698895,0.9459227830637386,
gpt-5,gemm_n4096_k4096,gpt-5_gemm_n4096_k4096_cuda_optimized_r4_c0_high,280860e6-08f0-427c-b7c5-9cffcfab1a10,339de815-896d-4d4c-8060-07208d559276,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.06143999844789505,0.04369066655635834,0.7111111272799062,
