model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,ef683298-131d-4c81-9d1d-4db82b7f7896,PASSED,passed,passed,efficiency.breakout,0.001953125,0.015304050408303738,0.21435733636220297,0.5705386598904928,2.661624134601321,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,568a6016-6234-4700-ae5e-061593e16640,PASSED,passed,passed,efficiency.breakout,0.00390625,0.007692307699471712,0.21367466946442923,0.5794133345286051,2.711661311941615,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,b8f94163-51d0-4a6f-8af1-6721221cfd67,PASSED,passed,passed,efficiency.breakout,0.00390625,0.007041214033961296,0.11656533554196358,0.5833386778831482,5.00439238793377,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,bdc49f9e-f294-40c8-925e-a3b3ac6fc335,PASSED,passed,passed,efficiency.breakout,5.960464477539062e-07,1.044539999384142e-06,0.08669866621494293,0.5485226710637411,6.326771737224264,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,da9042ea-dc64-44aa-ba6d-1a90b834f6d8,PASSED,passed,passed,efficiency.speedup,0.001953125,0.007575756870210171,0.5232639908790588,0.5845333139101664,1.117090654237793,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,58701318-6136-4577-afb1-7a3b9418bd79,PASSED,passed,passed,efficiency.parity,0.0009765625,0.026268482208251953,0.533845325311025,0.586410661538442,1.098465480046663,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,2328b031-69cc-4217-8e14-e341dd418733,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,1.30078125,2806709.5,,,,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,012bb8e4-3c30-414f-ab5e-8d63cbbce70f,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,1.0087890625,35866.03515625,,,,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,370287f0-5dc3-4c0a-9a00-9162fb2ddbd4,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.904296875,42438.1796875,,,,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,7a08a0f6-7dd4-4de9-bb5b-847c51969faa,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,1.26171875,3672816.75,,,,
gpt-5,gqa_ragged_prefill_causal_h32_kv8_d128,gpt-5_gqa_ragged_prefill_causal_h32_kv8_d128_cuda_optimized_r3_c0_high,f7a038e9-6c18-4fd6-9b79-e349a4c79bd8,dc8c1d18-3976-48c0-bdf1-f9bcb999cdd4,PASSED,passed,passed,efficiency.breakout,0.0078125,0.06201770156621933,0.4671146720647812,2.441386659940084,5.2265253179662565,
