model,definition,solution,feedback_workload_uuid,benchmark_workload_uuid,status,status_family,secondary_bucket,efficiency_bucket,max_absolute_error,max_relative_error,latency_ms,reference_latency_ms,speedup_factor,log_excerpt
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,f7e7b669-f209-414e-8d09-bcecae61dc5e,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.10888533294200897,0.016383999958634377,0.1504702195966127,/data1/workspace/airulan/bench/flashinfer-bench/flashinfer_bench/bench/timing.py:74: UserWarning: CUPTI is not installed. Try 'pip install -U cupti-python'. Falling back to CUDA events for benchmarking.\n  times = bench_gpu_time_with_cupti(\n
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,71f7d7f0-4a50-4caa-a130-ac054eb249c7,PASSED,passed,passed,efficiency.regression,0.0625,0.046074673533439636,0.09710933640599251,0.014336000196635723,0.14762741387398734,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,18c79630-975a-45ec-babf-ef5aecb151e6,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.11076266691088676,0.016383999958634377,0.14791987603382642,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,b241cadb-ab4d-4113-8579-4eae2ba74a37,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.125,2339172.5,,,,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,63929760-1e74-4c64-8016-4d8e1223f97a,INCORRECT_NUMERICAL,correctness_error,correctness.numerical,,0.125,150.27496337890625,,,,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,4c0d086f-f376-477d-875e-ccc1ca56b063,PASSED,passed,passed,efficiency.regression,0.0625,0.060368869453668594,0.09728000313043594,0.01501866647352775,0.15438595795880344,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,5893ab1a-2e62-4157-b845-ee089f9fb9f4,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.24251733471949896,0.061439999689658485,0.2533427136691956,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,f359b25e-6be6-4bb5-b688-52c5294da1e6,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.23893333474795023,0.056832000613212585,0.23785714401535651,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,e3fced00-f851-471a-b2a3-d3b1fb632c5b,PASSED,passed,passed,efficiency.regression,0.0,0.0,0.1896106650431951,0.05154133215546608,0.2718271788336615,
gpt-5,gemm_n128_k2048,gpt-5_gemm_n128_k2048_cuda_optimized_r8_c0_high,6ba7c7de-dc5a-48d2-8ada-1382feb5ceac,fba63f05-eb94-4a25-81ab-ee727bc2bc39,PASSED,passed,passed,efficiency.regression,0.125,0.11534144729375839,0.12014933302998543,0.016042666509747505,0.13352272630380535,
